uid,id,rarity,time,banner,type,manual
1695208200001131211,20000,3,2023-09-20T11:02:57.000Z,3010,12,false
1695208200001131311,20010,3,2023-09-20T11:02:57.000Z,3010,12,false
1695208200001131411,20007,3,2023-09-20T11:02:57.000Z,3010,12,false
1695208200001131511,21014,4,2023-09-20T11:02:57.000Z,3010,12,false
1695208200001131611,20002,3,2023-09-20T11:02:57.000Z,3010,12,false
1695208200001131711,20013,3,2023-09-20T11:02:57.000Z,3010,12,false
1695208200001131811,20018,3,2023-09-20T11:02:57.000Z,3010,12,false
1695208200001131911,20001,3,2023-09-20T11:02:57.000Z,3010,12,false
1695208200001215611,20009,3,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001215711,20014,3,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001215811,20008,3,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001215911,21019,4,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001216011,20008,3,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001216111,20018,3,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001216211,20006,3,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001216311,20002,3,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001216411,20004,3,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001216511,20008,3,2023-09-20T11:03:10.000Z,3010,12,false
1695208200001269411,20016,3,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001269511,20004,3,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001269611,20006,3,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001269711,21019,4,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001269811,20017,3,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001269911,20003,3,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001270011,21019,4,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001270111,20010,3,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001270211,20014,3,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001270311,20003,3,2023-09-20T11:03:19.000Z,3010,12,false
1695208200001323111,20014,3,2023-09-20T11:03:28.000Z,3010,12,false
1695208200001348811,21014,4,2023-09-20T11:03:34.000Z,3010,12,false
1695208200001391111,20005,3,2023-09-20T11:03:41.000Z,3010,12,false
1695208200001435711,20019,3,2023-09-20T11:03:49.000Z,3010,12,false
1695208200001467911,23000,5,2023-09-20T11:03:55.000Z,3010,12,false
1695208200001599011,20007,3,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001599111,20001,3,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001599211,21019,4,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001599311,20005,3,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001599411,20013,3,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001599511,20015,3,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001599611,20008,3,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001599711,20004,3,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001599811,20017,3,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001599911,20007,3,2023-09-20T11:04:21.000Z,3010,12,false
1695208200001631211,20006,3,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001631311,21016,4,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001631411,20003,3,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001631511,20003,3,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001631611,20001,3,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001631711,20012,3,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001631811,20017,3,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001631911,20005,3,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001632011,20013,3,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001632111,20009,3,2023-09-20T11:04:28.000Z,3010,12,false
1695208200001703211,21014,4,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001703311,20005,3,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001703411,20018,3,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001703511,20013,3,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001703611,20002,3,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001703711,20008,3,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001703811,20013,3,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001703911,20010,3,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001704011,21016,4,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001704111,20018,3,2023-09-20T11:04:42.000Z,3010,12,false
1695208200001746311,23011,5,2023-09-20T11:04:51.000Z,3010,12,false
1695208200001746411,20006,3,2023-09-20T11:04:51.000Z,3010,12,false
1695208200001746511,21016,4,2023-09-20T11:04:51.000Z,3010,12,false
1695208200001746611,20003,3,2023-09-20T11:04:51.000Z,3010,12,false
1695208200001746711,20011,3,2023-09-20T11:04:51.000Z,3010,12,false
1695208200001746811,20000,3,2023-09-20T11:04:51.000Z,3010,12,false
1695208200001746911,21014,4,2023-09-20T11:04:51.000Z,3010,12,false
1695208200001747011,20018,3,2023-09-20T11:04:51.000Z,3010,12,false
1695208200001747111,20008,3,2023-09-20T11:04:51.000Z,3010,12,false
1695208200001747211,23011,5,2023-09-20T11:04:51.000Z,3010,12,false
1701763800000018611,20016,3,2023-12-05T08:15:41.000Z,3014,12,false
1703643000000595811,20018,3,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000595911,20012,3,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000596011,20003,3,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000596111,20019,3,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000596211,21012,4,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000596311,20018,3,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000596411,20017,3,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000596511,20007,3,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000596611,20019,3,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000596711,20016,3,2023-12-27T02:24:17.000Z,3017,12,false
1703643000000598011,20004,3,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000598111,20008,3,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000598211,21002,4,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000598311,20004,3,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000598411,20012,3,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000598511,20014,3,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000598611,20018,3,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000598711,20007,3,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000598811,20018,3,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000598911,20016,3,2023-12-27T02:24:26.000Z,3017,12,false
1703643000000603311,20012,3,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000603411,21002,4,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000603511,20001,3,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000603611,20009,3,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000603711,20006,3,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000603811,20016,3,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000603911,20005,3,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000604011,20011,3,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000604111,20005,3,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000604211,1008,4,2023-12-27T02:24:34.000Z,3017,12,false
1703643000000609511,20017,3,2023-12-27T02:24:42.000Z,3017,12,false
1703643000000609611,20008,3,2023-12-27T02:24:42.000Z,3017,12,false
1703643000000609711,20012,3,2023-12-27T02:24:42.000Z,3017,12,false
1703643000000609811,20017,3,2023-12-27T02:24:42.000Z,3017,12,false
1703643000000609911,20019,3,2023-12-27T02:24:42.000Z,3017,12,false
1703643000000610011,20020,3,2023-12-27T02:24:42.000Z,3017,12,false
1703643000000610111,21002,4,2023-12-27T02:24:42.000Z,3017,12,false
1703643000000610211,20018,3,2023-12-27T02:24:42.000Z,3017,12,false
1703643000000610311,20007,3,2023-12-27T02:24:42.000Z,3017,12,false
1703643000000610411,20016,3,2023-12-27T02:24:42.000Z,3017,12,false
1703653800000268611,20009,3,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000268711,20016,3,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000268811,20015,3,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000268911,20015,3,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000269011,20009,3,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000269111,1201,4,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000269211,20006,3,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000269311,20020,3,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000269411,20014,3,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000269511,20013,3,2023-12-27T05:17:21.000Z,3017,12,false
1703653800000762811,20007,3,2023-12-27T05:48:07.000Z,3017,12,false
1703653800000765211,20005,3,2023-12-27T05:48:10.000Z,3017,12,false
1703653800000766611,23019,5,2023-12-27T05:48:15.000Z,3017,12,false
1711519800000724111,20013,3,2024-03-27T06:15:00.000Z,3025,12,false
1711519800000724211,21000,4,2024-03-27T06:15:00.000Z,3025,12,false
1711519800000724311,20012,3,2024-03-27T06:15:00.000Z,3025,12,false
1711519800000724411,20001,3,2024-03-27T06:15:00.000Z,3025,12,false
1711519800000724511,20017,3,2024-03-27T06:15:00.000Z,3025,12,false
1711519800000724611,20004,3,2024-03-27T06:15:00.000Z,3025,12,false
1711519800000724711,1312,4,2024-03-27T06:15:00.000Z,3025,12,false
1711519800000724811,20004,3,2024-03-27T06:15:00.000Z,3025,12,false
1711519800000724911,20014,3,2024-03-27T06:15:00.000Z,3025,12,false
1711519800000725011,21017,4,2024-03-27T06:15:00.000Z,3025,12,false
1711555800000702711,20004,3,2024-03-27T16:19:48.000Z,3025,12,false
1711555800000706411,20010,3,2024-03-27T16:19:52.000Z,3025,12,false
1711555800000708211,20003,3,2024-03-27T16:19:56.000Z,3025,12,false
1711555800000708411,20014,3,2024-03-27T16:19:58.000Z,3025,12,false
1711555800000710711,20009,3,2024-03-27T16:20:01.000Z,3025,12,false
1711555800000715511,20013,3,2024-03-27T16:20:10.000Z,3025,12,false
1711595400000221211,20011,3,2024-03-28T03:34:39.000Z,3025,12,false
1711595400000221611,20002,3,2024-03-28T03:34:42.000Z,3025,12,false
1711595400000221911,21006,4,2024-03-28T03:34:45.000Z,3025,12,false
1711595400000222511,20000,3,2024-03-28T03:34:50.000Z,3025,12,false
1711941000000652111,20013,3,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000652211,20006,3,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000652311,20003,3,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000652411,20013,3,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000652511,20004,3,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000652611,20000,3,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000652711,20014,3,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000652811,21017,4,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000652911,20019,3,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000653011,20006,3,2024-04-01T03:23:08.000Z,3025,12,false
1711941000000654611,20012,3,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000654711,20012,3,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000654811,20007,3,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000654911,20016,3,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000655011,20017,3,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000655111,20002,3,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000655211,21001,4,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000655311,20004,3,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000655411,20007,3,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000655511,20006,3,2024-04-01T03:23:18.000Z,3025,12,false
1711941000000656511,20020,3,2024-04-01T03:23:26.000Z,3025,12,false
1711941000000656611,20015,3,2024-04-01T03:23:26.000Z,3025,12,false
1711941000000656711,20019,3,2024-04-01T03:23:26.000Z,3025,12,false
1711941000000656811,20016,3,2024-04-01T03:23:26.000Z,3025,12,false
1711941000000656911,20019,3,2024-04-01T03:23:26.000Z,3025,12,false
1711941000000657011,1215,4,2024-04-01T03:23:26.000Z,3025,12,false
1711941000000657111,20010,3,2024-04-01T03:23:26.000Z,3025,12,false
1711941000000657211,20004,3,2024-04-01T03:23:26.000Z,3025,12,false
1711941000000657311,20014,3,2024-04-01T03:23:26.000Z,3025,12,false
1711941000000657411,20013,3,2024-04-01T03:23:26.000Z,3025,12,false
1711995000000642911,20018,3,2024-04-01T18:55:09.000Z,3025,12,false
1711995000000644411,20012,3,2024-04-01T18:55:13.000Z,3025,12,false
1711995000000644611,20011,3,2024-04-01T18:55:16.000Z,3025,12,false
1711995000000647511,21001,4,2024-04-01T18:55:21.000Z,3025,12,false
1711995000000648111,20020,3,2024-04-01T18:55:25.000Z,3025,12,false
1711995000000648511,20006,3,2024-04-01T18:55:28.000Z,3025,12,false
1711995000000649211,20002,3,2024-04-01T18:55:32.000Z,3025,12,false
1712182200000108311,20006,3,2024-04-03T22:23:41.000Z,3025,12,false
1712182200000108511,20006,3,2024-04-03T22:23:45.000Z,3025,12,false
1712182200000109011,20001,3,2024-04-03T22:23:52.000Z,3025,12,false
1712182200000109411,20008,3,2024-04-03T22:24:00.000Z,3025,12,false
1712254200000084411,20007,3,2024-04-04T18:15:28.000Z,3025,12,false
1712290200000022611,21000,4,2024-04-05T04:11:38.000Z,3025,12,false
1712337000000226511,20004,3,2024-04-05T17:44:45.000Z,3025,12,false
1712337000000227911,21017,4,2024-04-05T17:45:03.000Z,3025,12,false
1712488200000057811,20002,3,2024-04-07T11:11:57.000Z,3025,12,false
1712488200000059011,20013,3,2024-04-07T11:12:07.000Z,3025,12,false
1712542200000006811,20008,3,2024-04-08T02:12:26.000Z,3025,12,false
1712542200000007011,23024,5,2024-04-08T02:12:30.000Z,3025,12,false
1713352200005924011,20009,3,2024-04-17T11:13:40.000Z,3028,12,false
1713352200005924111,20018,3,2024-04-17T11:13:40.000Z,3028,12,false
1713352200005924211,20005,3,2024-04-17T11:13:40.000Z,3028,12,false
1713352200005924311,21013,4,2024-04-17T11:13:40.000Z,3028,12,false
1713352200005924411,20009,3,2024-04-17T11:13:40.000Z,3028,12,false
1713352200005924511,20008,3,2024-04-17T11:13:40.000Z,3028,12,false
1713352200005924611,20007,3,2024-04-17T11:13:40.000Z,3028,12,false
1713352200005924711,20005,3,2024-04-17T11:13:40.000Z,3028,12,false
1713352200005924811,20000,3,2024-04-17T11:13:40.000Z,3028,12,false
1713352200005924911,20015,3,2024-04-17T11:13:40.000Z,3028,12,false
1713352200006008111,20001,3,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006008211,20004,3,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006008311,1210,4,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006008411,20020,3,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006008511,20008,3,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006008611,20011,3,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006008711,20017,3,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006008811,20007,3,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006008911,20000,3,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006009011,20005,3,2024-04-17T11:13:58.000Z,3028,12,false
1713352200006042111,20005,3,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006042211,21043,4,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006042311,20018,3,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006042411,20003,3,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006042511,20011,3,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006042611,20006,3,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006042711,20016,3,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006042811,20018,3,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006042911,20011,3,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006043011,20000,3,2024-04-17T11:14:05.000Z,3028,12,false
1713352200006072811,21007,4,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006072911,20019,3,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006073011,20011,3,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006073111,20020,3,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006073211,20010,3,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006073311,20000,3,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006073411,20009,3,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006073511,20017,3,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006073611,21043,4,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006073711,20009,3,2024-04-17T11:14:13.000Z,3028,12,false
1713352200006107411,20003,3,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006107511,21013,4,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006107611,20016,3,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006107711,20009,3,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006107811,21007,4,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006107911,21007,4,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006108011,20004,3,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006108111,20003,3,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006108211,20008,3,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006108311,20019,3,2024-04-17T11:14:20.000Z,3028,12,false
1713352200006146011,20003,3,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006146111,20008,3,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006146211,20000,3,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006146311,20004,3,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006146411,1109,4,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006146511,20015,3,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006146611,20009,3,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006146711,20017,3,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006146811,20000,3,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006146911,20005,3,2024-04-17T11:14:29.000Z,3028,12,false
1713352200006225411,20004,3,2024-04-17T11:14:52.000Z,3028,12,false
1713352200006244411,20004,3,2024-04-17T11:14:59.000Z,3028,12,false
1713352200006252211,20003,3,2024-04-17T11:15:02.000Z,3028,12,false
1713352200006260811,21013,4,2024-04-17T11:15:05.000Z,3028,12,false
1713352200006271111,20018,3,2024-04-17T11:15:08.000Z,3028,12,false
1713352200006278211,23014,5,2024-04-17T11:15:11.000Z,3028,12,false
1715137800001327911,20005,3,2024-05-08T03:59:55.000Z,3030,12,false
1715137800001328011,20018,3,2024-05-08T03:59:55.000Z,3030,12,false
1715137800001328111,21044,4,2024-05-08T03:59:55.000Z,3030,12,false
1715137800001328211,20013,3,2024-05-08T03:59:55.000Z,3030,12,false
1715137800001328311,20012,3,2024-05-08T03:59:55.000Z,3030,12,false
1715137800001328411,20009,3,2024-05-08T03:59:55.000Z,3030,12,false
1715137800001328511,20003,3,2024-05-08T03:59:55.000Z,3030,12,false
1715137800001328611,20005,3,2024-05-08T03:59:55.000Z,3030,12,false
1715137800001328711,1002,4,2024-05-08T03:59:55.000Z,3030,12,false
1715137800001328811,20019,3,2024-05-08T03:59:55.000Z,3030,12,false
1715141400000003411,20002,3,2024-05-08T04:00:14.000Z,3030,12,false
1715141400000003511,20013,3,2024-05-08T04:00:14.000Z,3030,12,false
1715141400000003611,20012,3,2024-05-08T04:00:14.000Z,3030,12,false
1715141400000003711,20020,3,2024-05-08T04:00:14.000Z,3030,12,false
1715141400000003811,20000,3,2024-05-08T04:00:14.000Z,3030,12,false
1715141400000003911,20020,3,2024-05-08T04:00:14.000Z,3030,12,false
1715141400000004011,21044,4,2024-05-08T04:00:14.000Z,3030,12,false
1715141400000004111,20001,3,2024-05-08T04:00:14.000Z,3030,12,false
1715141400000004211,20002,3,2024-05-08T04:00:14.000Z,3030,12,false
1715141400000004311,20015,3,2024-05-08T04:00:14.000Z,3030,12,false
1718795400001313211,20011,3,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001313311,20020,3,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001313411,20003,3,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001313511,20017,3,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001313611,21008,4,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001313711,20018,3,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001313811,20019,3,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001313911,20006,3,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001314011,20013,3,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001314111,20020,3,2024-06-19T11:39:32.000Z,3033,12,false
1718795400001316711,20009,3,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001316811,20007,3,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001316911,20003,3,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001317011,1207,4,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001317111,20017,3,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001317211,20007,3,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001317311,20004,3,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001317411,20014,3,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001317511,21008,4,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001317611,21018,4,2024-06-19T11:39:40.000Z,3033,12,false
1718795400001337311,20008,3,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001337411,20000,3,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001337511,20012,3,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001337611,20013,3,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001337711,20003,3,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001337811,21002,4,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001337911,20012,3,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001338011,20017,3,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001338111,20015,3,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001338211,20016,3,2024-06-19T11:40:04.000Z,3033,12,false
1718795400001343411,20017,3,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001343511,20019,3,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001343611,20004,3,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001343711,21004,4,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001343811,20008,3,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001343911,20012,3,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001344011,20018,3,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001344111,20012,3,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001344211,21008,4,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001344311,20001,3,2024-06-19T11:40:12.000Z,3033,12,false
1718795400001350111,20007,3,2024-06-19T11:40:21.000Z,3033,12,false
1718795400001350211,20000,3,2024-06-19T11:40:21.000Z,3033,12,false
1718795400001350311,20012,3,2024-06-19T11:40:21.000Z,3033,12,false
1718795400001350411,21002,4,2024-06-19T11:40:21.000Z,3033,12,false
1718795400001350511,20008,3,2024-06-19T11:40:21.000Z,3033,12,false
1718795400001350611,20019,3,2024-06-19T11:40:21.000Z,3033,12,false
1718795400001350711,23025,5,2024-06-19T11:40:21.000Z,3033,12,false
1718795400001350811,20017,3,2024-06-19T11:40:21.000Z,3033,12,false
1718795400001350911,20017,3,2024-06-19T11:40:21.000Z,3033,12,false
1718795400001351011,20014,3,2024-06-19T11:40:21.000Z,3033,12,false
1719515400000161011,20020,3,2024-06-27T19:54:53.000Z,3034,12,false
1719515400000161111,20005,3,2024-06-27T19:54:53.000Z,3034,12,false
1719515400000161211,21008,4,2024-06-27T19:54:53.000Z,3034,12,false
1719515400000161311,20012,3,2024-06-27T19:54:53.000Z,3034,12,false
1719515400000161411,20009,3,2024-06-27T19:54:53.000Z,3034,12,false
1719515400000161511,21008,4,2024-06-27T19:54:53.000Z,3034,12,false
1719515400000161611,21004,4,2024-06-27T19:54:53.000Z,3034,12,false
1719515400000161711,20011,3,2024-06-27T19:54:53.000Z,3034,12,false
1719515400000161811,20001,3,2024-06-27T19:54:53.000Z,3034,12,false
1719515400000161911,20010,3,2024-06-27T19:54:53.000Z,3034,12,false
1724238600006430811,20007,3,2024-08-21T11:32:25.000Z,3040,12,false
1724238600006430911,20014,3,2024-08-21T11:32:25.000Z,3040,12,false
1724238600006431011,20012,3,2024-08-21T11:32:25.000Z,3040,12,false
1724238600006431111,20004,3,2024-08-21T11:32:25.000Z,3040,12,false
1724238600006431211,20010,3,2024-08-21T11:32:25.000Z,3040,12,false
1724238600006431311,21008,4,2024-08-21T11:32:25.000Z,3040,12,false
1724238600006431411,20009,3,2024-08-21T11:32:25.000Z,3040,12,false
1724238600006431511,21046,4,2024-08-21T11:32:25.000Z,3040,12,false
1724238600006431611,20016,3,2024-08-21T11:32:25.000Z,3040,12,false
1724238600006431711,20020,3,2024-08-21T11:32:25.000Z,3040,12,false
1724335800000089411,20016,3,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000089511,20011,3,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000089611,20006,3,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000089711,20001,3,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000089811,20005,3,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000089911,21012,4,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000090011,20012,3,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000090111,20010,3,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000090211,20000,3,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000090311,20009,3,2024-08-22T14:20:06.000Z,3040,12,false
1724335800000091511,20001,3,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000091611,20008,3,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000091711,20011,3,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000091811,20008,3,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000091911,20002,3,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000092011,21012,4,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000092111,20018,3,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000092211,20000,3,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000092311,20012,3,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000092411,20013,3,2024-08-22T14:20:14.000Z,3040,12,false
1724335800000093611,20012,3,2024-08-22T14:20:22.000Z,3040,12,false
1724335800000093711,20007,3,2024-08-22T14:20:22.000Z,3040,12,false
1724335800000093811,20007,3,2024-08-22T14:20:22.000Z,3040,12,false
1724335800000093911,21012,4,2024-08-22T14:20:22.000Z,3040,12,false
1724335800000094011,20003,3,2024-08-22T14:20:22.000Z,3040,12,false
